,Unnamed: 0,Common name / Scientific,Length,Recordist,Date,Time,Country,Location,Elev. (m),Type,Remarks,Actions,Cat.nr.,copyright,filename,download url,Common,ID,Order,Family,Genus,Epithet,Species,CommonES,Status,XCRecordings,VoucherMUSM-Orn,Priority,TIME,file_location
51868,273257,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:24,Camilo E. Sánchez Sarria,2020-04-03,07:00,Colombia,"Parque de Multicentro, Cali, Valle del Cauca",1000,"adult, sex uncertain, song","One individual perched at 3 meters in a tree while catching some insects. Recorded with Samsung A7, original in wav format, not modified.
bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC549447,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC549447 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/549447/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,24,./cosmos_data/Yellow-olive Flatbill/XC549447 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51870,273259,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:06,Jerome Fischer,2020-03-21,06:30,Colombia,"Mana Dulce, Cundinamarca",380,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC537090,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC537090 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/537090/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,66,./cosmos_data/Yellow-olive Flatbill/XC537090 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51871,273260,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:34,JAYRSON ARAUJO DE OLIVEIRA,2020-03-15,8:12,Brazil,"Reserva do Setor Sítio de Recreio Caraíbas-Goiânia, Goiás",750,"adult, sex uncertain, song","bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC536803,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC536803 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/536803/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,34,./cosmos_data/Yellow-olive Flatbill/XC536803 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51872,273261,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:22,Jerome Fischer,2020-03-06,07:00,Colombia,"Mana Dulce, Cundinamarca",380,song,"same ind. as  XC533975
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC533976,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC533976 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/533976/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,22,./cosmos_data/Yellow-olive Flatbill/XC533976 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51873,273262,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:45,Jerome Fischer,2020-03-06,07:00,Colombia,"Mana Dulce, Cundinamarca",380,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC533975,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC533975 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/533975/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,45,./cosmos_data/Yellow-olive Flatbill/XC533975 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51874,273263,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:36,Jerome Fischer,2020-03-04,14:30,Colombia,"Mana Dulce, Cundinamarca",380,call,"interaction calls of 2 birds
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC533970,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC533970 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/533970/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,36,./cosmos_data/Yellow-olive Flatbill/XC533970 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51875,273264,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:03,Jerome Fischer,2020-03-04,07:00,Colombia,"Mana Dulce, Cundinamarca",380,song,"same ind. as  XC532165
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC532166,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC532166 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/532166/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,3,./cosmos_data/Yellow-olive Flatbill/XC532166 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51876,273265,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:05,Jerome Fischer,2020-03-04,07:00,Colombia,"Mana Dulce, Cundinamarca",380,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC532165,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC532165 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/532165/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,5,./cosmos_data/Yellow-olive Flatbill/XC532165 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51877,273266,Yellow-olive Flatbill (Tolmomyias sulphurescens),2:30,Dante Buzzetti,2004-03-20,6:37,Brazil,"Fazenda Recanto,Chã Preta,Alagoas",480,call,"DCB 470-1g, plumage characteristics and vocal repertoire indicate that it is a distinct táxon from T. sulphurescens
 [sono]",ABCDE,XC522701,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC522701 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/522701/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,150,./cosmos_data/Yellow-olive Flatbill/XC522701 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51878,273267,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:27,Hans Matheve,2018-03-26,?,Ecuador,"Jorupe NR, Loja",650,call,"bird-seen:yes
 ID has been discussed and resolved. See the forum.[sono]",ABCDE,XC512759,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,XC512759 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/512759/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,27,./cosmos_data/Yellow-olive Flatbill/XC512759 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51879,273268,Yellow-olive Flatbill (Tolmomyias sulphurescens aequatorialis),0:41,Hans Matheve,2018-03-26,?,Ecuador,"Jorupe NR, Loja",650,call,"bird-seen:yes
 ID has been discussed and resolved. See the forum.[sono]",ABCDE,XC512758,Creative Commons Attribution-NonCommercial-NoDerivs 4.0,XC512758 - Yellow-olive Flatbill - Tolmomyias sulphurescens aequatorialis.mp3,/512758/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,41,./cosmos_data/Yellow-olive Flatbill/XC512758 - Yellow-olive Flatbill - Tolmomyias sulphurescens aequatorialis.mp3
51880,273269,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:10,Odemir Freitas Junior,2019-12-14,07:30,Brazil,"Bertioga, São Paulo",10,"adult, call, sex uncertain","bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC512409,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC512409 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/512409/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,10,./cosmos_data/Yellow-olive Flatbill/XC512409 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51881,273270,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:14,JAYRSON ARAUJO DE OLIVEIRA,2019-11-15,8:48,Brazil,"Chapadão do Céu, Chapadão do Céu, Goiás",850,"adult, sex uncertain, song","bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC507872,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC507872 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/507872/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,14,./cosmos_data/Yellow-olive Flatbill/XC507872 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51882,273271,Yellow-olive Flatbill (Tolmomyias sulphurescens insignis),0:19,Juha Honkala,2019-03-24,07:30,Brazil,Careiro da Várzea,20,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC504624,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC504624 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3,/504624/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,19,./cosmos_data/Yellow-olive Flatbill/XC504624 - Yellow-olive Flatbill - Tolmomyias sulphurescens insignis.mp3
51883,273272,Yellow-olive Flatbill (Tolmomyias sulphurescens mixtus),0:35,JAYRSON ARAUJO DE OLIVEIRA,2019-07-13,13:49,Brazil,"Porto Franco, Maranhão Ecopousada Brasil",280,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC493419,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC493419 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3,/493419/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,35,./cosmos_data/Yellow-olive Flatbill/XC493419 - Yellow-olive Flatbill - Tolmomyias sulphurescens mixtus.mp3
51884,273273,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:18,JAYRSON ARAUJO DE OLIVEIRA,2019-06-07,17:37,Brazil,Alta Floresta Eventos - Av. Samambaia Campus UFGO. Goiânia-GO,800,song,"bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC479866,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC479866 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/479866/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,18,./cosmos_data/Yellow-olive Flatbill/XC479866 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51886,273275,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),1:10,Ricardo Gagliardi,2013-07-27,09:07,Brazil,"Caldas Novas, Goiás, Trilha do paredão  PESCAN",750,call,"bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC470920,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC470920 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/470920/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,70,./cosmos_data/Yellow-olive Flatbill/XC470920 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
51887,273276,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:07,JAYRSON ARAUJO DE OLIVEIRA,2019-02-26,8:45,Brazil,"Setor  Samambaia, mata seca, perto da UFG-Agronomia, Goiânia-Goiás",750,song,"bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC459338,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC459338 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/459338/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,7,./cosmos_data/Yellow-olive Flatbill/XC459338 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51890,273279,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:21,JAYRSON ARAUJO DE OLIVEIRA,2018-10-02,9:15,Brazil,"Reserva do Setor Sítio de Recreio Caraíbas-Goiânia, Goiás",750,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC437658,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC437658 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/437658/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,21,./cosmos_data/Yellow-olive Flatbill/XC437658 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51891,273280,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:09,Jerome Fischer,2018-09-16,17:30,Brazil,"Reserva Natural Palmarí, Rio Javarí, AM",80,"call, song","bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC436970,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC436970 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/436970/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,9,./cosmos_data/Yellow-olive Flatbill/XC436970 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51892,273281,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:04,JAYRSON ARAUJO DE OLIVEIRA,2018-09-26,9:11,Brazil,"Reserva do Setor Sítio de Recreio Caraíbas-Goiânia, Goiás",750,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC436503,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC436503 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/436503/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,4,./cosmos_data/Yellow-olive Flatbill/XC436503 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51893,273282,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:21,Jerome Fischer,2018-08-27,09:00,Brazil,"Reserva Natural Palmarí, Rio Javarí, AM",80,call,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC435892,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC435892 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/435892/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,21,./cosmos_data/Yellow-olive Flatbill/XC435892 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51894,273283,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:24,JAYRSON ARAUJO DE OLIVEIRA,2018-09-08,9:25,Brazil,"Trilha dos Tucanos, Tapirai, São Paulo",750,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC435455,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC435455 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/435455/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,24,./cosmos_data/Yellow-olive Flatbill/XC435455 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51895,273284,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:07,Andres Angulo,2017-06-23,16:00,Colombia,"Santa Fé de Antioquia, Antioquia",700,song,"Same individual as XC433571 but three minutes later.
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC433573,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC433573 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/433573/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,7,./cosmos_data/Yellow-olive Flatbill/XC433573 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51896,273285,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:20,Jerome Fischer,2018-07-21,16:30,Colombia,"Mana Dulce, Cundinamarca",380,"call, juvenile","Family group of 3 birds. This is a juv. bird calling beeing fed by a adult
bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC428310,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC428310 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/428310/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,20,./cosmos_data/Yellow-olive Flatbill/XC428310 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51897,273286,Yellow-olive Flatbill (Tolmomyias sulphurescens ssp.),0:33,Caio Brito,2017-07-19,08:15,Brazil,"Rio Santo Antônio, Sao Roque de Minas-MG, Minas Gerais",750,canto,"habitat:Cerrado - Mata Ciliar;
recorder:Sony PCM-M10;
microphone:Sennheiser ME-066;
volume setting:6.;
weather:Ensolarado;
  [also]
[sono]",ABCDE,XC428100,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3,/428100/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,33,./cosmos_data/Yellow-olive Flatbill/XC428100 - Yellow-olive Flatbill - Tolmomyias sulphurescens ssp..mp3
51898,273287,Yellow-olive Flatbill (Tolmomyias sulphurescens sulphurescens),0:30,Fernando Igor de Godoy,2016-10-04,08:00,Brazil,"São Miguel Arcanjo, São Paulo",800,song,"FCF2028 - Fonoteca Casa da Floresta.
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC421886,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC421886 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3,/421886/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,30,./cosmos_data/Yellow-olive Flatbill/XC421886 - Yellow-olive Flatbill - Tolmomyias sulphurescens sulphurescens.mp3
51899,273288,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:27,JAYRSON ARAUJO DE OLIVEIRA,2017-07-02,15:34,Brazil,"Varjão, Goiás",600,song,"bird-seen:yes
playback-used:no
 [sono]",ABCDE,XC408478,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC408478 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/408478/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,27,./cosmos_data/Yellow-olive Flatbill/XC408478 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51900,273289,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:15,Victor,2016-06-25,04:30,Brazil,"Botucatu, São Paulo",850,song,[sono],ABCDE,XC402633,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC402633 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/402633/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,15,./cosmos_data/Yellow-olive Flatbill/XC402633 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51901,273290,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:20,GABRIEL LEITE,2017-12-09,08:30,Brazil,Reserva Biologica do Gurupi,190,song,"bird-seen:no
playback-used:no
 [sono]",ABCDE,XC395761,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC395761 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/395761/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,20,./cosmos_data/Yellow-olive Flatbill/XC395761 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51902,273291,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:15,Nick Komar,2017-04-03,16:30,Brazil,"Coxipo, Cuiabá, Mato Grosso",160,song,"Recording filtered.
bird-seen:no
playback-used:no
 [sono]",ABCDE,XC393562,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC393562 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/393562/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,15,./cosmos_data/Yellow-olive Flatbill/XC393562 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51903,273292,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:42,Luiz C.  Silva,2017-08-26,08:30,Brazil,"Campo Mourão, estado do Paraná.",500,"call, song","bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC384756,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC384756 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/384756/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,42,./cosmos_data/Yellow-olive Flatbill/XC384756 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51906,273295,Yellow-olive Flatbill (Tolmomyias sulphurescens),1:04,Mateus G. Santos,2017-05-07,09:30,Brazil,"Nova Canaã, Bahia",800,song,"Photo of  Jacamaralcyon tridactyla in : http://www.wikiaves.com/2550027&p=1&t=u&u=24300
The bird was not vocalizing.
bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC368275,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC368275 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/368275/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,64,./cosmos_data/Yellow-olive Flatbill/XC368275 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51908,273297,Yellow-olive Flatbill (Tolmomyias sulphurescens),0:25,Mateus G. Santos,2017-02-18,6:45,Brazil,"Poções, Bahia",950,song,"bird-seen:yes
playback-used:no
  [also]
[sono]",ABCDE,XC356161,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC356161 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3,/356161/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,25,./cosmos_data/Yellow-olive Flatbill/XC356161 - Yellow-olive Flatbill - Tolmomyias sulphurescens.mp3
51910,273299,Yellow-olive Flatbill (Tolmomyias sulphurescens pallescens),2:25,Jeremy Minns,2002-02-12,07:14,Brazil,"Pirapora, MG. Córrego dos Ovos",500,song,"gallery woodland in caatinga 
bird-seen:no
playback-used:no
  [also]
[sono]",ABCDE,XC338553,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3,/338553/download,Yellow-olive Flatbill,680,Passeriformes,Tyrannidae,Tolmomyias,sulphurescens,Tolmomyias sulphurescens,Picoplano Sulfuroso,,451,1,,145,./cosmos_data/Yellow-olive Flatbill/XC338553 - Yellow-olive Flatbill - Tolmomyias sulphurescens pallescens.mp3
