,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
375,375,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,27.0,3.0,48000,Xiphorhynchus guttatus,0.7532594799995422
383,383,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,51.0,3.0,48000,Xiphorhynchus guttatus,0.6933067440986633
384,384,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,54.0,3.0,48000,Xiphorhynchus guttatus,0.8242762088775635
388,388,./../all_10_species/,XC191768 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,76.61714583333334,0,66.0,3.0,48000,Xiphorhynchus guttatus,0.6021364331245422
393,393,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,3.0,3.0,48000,Xiphorhynchus guttatus,0.829108476638794
397,397,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,15.0,3.0,48000,Xiphorhynchus guttatus,0.6169389486312866
398,398,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,18.0,3.0,48000,Xiphorhynchus guttatus,0.8154330253601074
401,401,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,27.0,3.0,48000,Xiphorhynchus guttatus,0.7980861067771912
402,402,./../all_10_species/,XC269050 - Buff-throated Woodcreeper - Xiphorhynchus guttatus eytoni (ssp assumed from location).mp3,34.742875,0,30.0,3.0,48000,Xiphorhynchus guttatus,0.9619821906089784
407,407,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,0.0,3.0,48000,Zonotrichia capensis,0.9055655002593994
410,410,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,9.0,3.0,48000,Zonotrichia capensis,0.8688298463821411
413,413,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,18.0,3.0,48000,Zonotrichia capensis,0.8716464638710022
416,416,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,27.0,3.0,48000,Zonotrichia capensis,0.934626042842865
419,419,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,36.0,3.0,48000,Zonotrichia capensis,0.880302369594574
423,423,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,48.0,3.0,48000,Zonotrichia capensis,0.8704566359519958
426,426,./../all_10_species/,XC692499 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,62.184625,0,57.0,3.0,48000,Zonotrichia capensis,0.8860175609588623
430,430,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,0.0,3.0,48000,Carpodacus erythrinus,0.5247383713722229
431,431,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,3.0,3.0,48000,Zonotrichia capensis,0.5217247009277344
434,434,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,12.0,3.0,48000,Zonotrichia capensis,0.6113762855529785
439,439,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,27.0,3.0,48000,Zonotrichia capensis,0.5586152672767639
440,440,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,30.0,3.0,48000,Zonotrichia capensis,0.6300693154335022
443,443,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,39.0,3.0,48000,Zonotrichia capensis,0.518969714641571
445,445,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,45.0,3.0,48000,Zonotrichia capensis,0.5763837099075317
448,448,./../all_10_species/,XC143168 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,64.57470833333333,0,54.0,3.0,48000,Carpodacus erythrinus,0.9250440001487732
452,452,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,0.0,3.0,48000,Ramphastos tucanus,0.7182720899581909
453,453,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,3.0,3.0,48000,Ramphastos tucanus,0.9658353328704834
454,454,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,6.0,3.0,48000,Ramphastos tucanus,0.982123076915741
455,455,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,9.0,3.0,48000,Ramphastos tucanus,0.964695692062378
456,456,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,12.0,3.0,48000,Ramphastos tucanus,0.9938071370124816
457,457,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,15.0,3.0,48000,Ramphastos tucanus,0.803024411201477
458,458,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,18.0,3.0,48000,Ramphastos tucanus,0.9101487398147584
459,459,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,21.0,3.0,48000,Ramphastos tucanus,0.8159353733062744
460,460,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,24.0,3.0,48000,Ramphastos tucanus,0.7694442272186279
461,461,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,27.0,3.0,48000,Ramphastos tucanus,0.8273645043373108
462,462,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,30.0,3.0,48000,Ramphastos tucanus,0.8723551630973816
463,463,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,33.0,3.0,48000,Ramphastos tucanus,0.8425295948982239
464,464,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,36.0,3.0,48000,Ramphastos tucanus,0.7393222451210022
465,465,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,39.0,3.0,48000,Ramphastos tucanus,0.9712136387825012
466,466,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,42.0,3.0,48000,Ramphastos tucanus,0.9762707352638244
467,467,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,45.0,3.0,48000,Ramphastos tucanus,0.9531111121177672
468,468,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,48.0,3.0,48000,Ramphastos tucanus,0.9843445420265198
469,469,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,51.0,3.0,48000,Ramphastos tucanus,0.9520860314369202
470,470,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,54.0,3.0,48000,Ramphastos tucanus,0.8006489276885986
471,471,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,57.0,3.0,48000,Ramphastos tucanus,0.9017431139945984
472,472,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,60.0,3.0,48000,Ramphastos tucanus,0.977336049079895
473,473,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,63.0,3.0,48000,Ramphastos tucanus,0.9006785154342651
474,474,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,66.0,3.0,48000,Ramphastos tucanus,0.9748212695121764
475,475,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,69.0,3.0,48000,Ramphastos tucanus,0.7237204313278198
476,476,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,72.0,3.0,48000,Ramphastos tucanus,0.9687628746032716
477,477,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,75.0,3.0,48000,Ramphastos tucanus,0.8698278069496155
478,478,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,78.0,3.0,48000,Ramphastos tucanus,0.9859161972999572
479,479,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,81.0,3.0,48000,Ramphastos tucanus,0.9784980416297911
480,480,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,84.0,3.0,48000,Ramphastos tucanus,0.9875938296318054
481,481,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,87.0,3.0,48000,Ramphastos tucanus,0.9317378997802734
482,482,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,90.0,3.0,48000,Ramphastos tucanus,0.9176742434501648
483,483,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,93.0,3.0,48000,Ramphastos tucanus,0.9922566413879396
484,484,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,96.0,3.0,48000,Ramphastos tucanus,0.9603247046470642
485,485,./../all_10_species/,XC27859 - White-throated Toucan - Ramphastos tucanus.mp3,103.00083333333332,0,99.0,3.0,48000,Ramphastos tucanus,0.9867897629737854
493,493,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,21.0,3.0,48000,Dysithamnus mentalis,0.9778932929039
494,494,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,24.0,3.0,48000,Turdus leucomelas,0.554557204246521
497,497,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,33.0,3.0,48000,Saltator grossus,0.5062090754508972
499,499,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,39.0,3.0,48000,Turdus rufiventris,0.5850372314453125
500,500,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,42.0,3.0,48000,Turdus leucomelas,0.9090970754623412
504,504,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,54.0,3.0,48000,Turdus leucomelas,0.7560945749282837
507,507,./../all_10_species/,XC245209 - Pale-breasted Thrush - Turdus leucomelas.mp3,64.992,0,63.0,3.0,48000,Turdus leucomelas,0.8057581782341003
510,510,./../all_10_species/,XC439 - Buff-throated Woodcreeper - Xiphorhynchus guttatus.mp3,12.016333333333334,0,6.0,3.0,48000,Xiphorhynchus guttatus,0.5381441116333008
517,517,./../all_10_species/,XC12476 - Slate-throated Whitestart - Myioborus miniatus.mp3,22.103895833333333,0,15.0,3.0,48000,Setophaga dominica,0.6862012147903442
525,525,./../all_10_species/,XC21983 - Pale-breasted Thrush - Turdus leucomelas.mp3,32.940416666666664,0,18.0,3.0,48000,Turdus leucomelas,0.6055123209953308
545,545,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,6.0,3.0,48000,Zonotrichia capensis,0.5577645301818848
546,546,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,9.0,3.0,48000,Zonotrichia capensis,0.6784482002258301
548,548,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,15.0,3.0,48000,Zonotrichia capensis,0.5325311422348022
549,549,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,18.0,3.0,48000,Zonotrichia capensis,0.5779836773872375
554,554,./../all_10_species/,XC53008 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,40.04572916666667,0,33.0,3.0,48000,Lipaugus fuscocinereus,0.8100062608718872
557,557,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,3.0,3.0,48000,Zonotrichia capensis,0.8403953909873962
558,558,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,6.0,3.0,48000,Zonotrichia capensis,0.8211835622787476
560,560,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,12.0,3.0,48000,Zonotrichia capensis,0.9388473033905028
562,562,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,18.0,3.0,48000,Zonotrichia capensis,0.9120270013809204
564,564,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,24.0,3.0,48000,Zonotrichia capensis,0.9144774079322816
567,567,./../all_10_species/,XC107263 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,38.400020833333336,0,33.0,3.0,48000,Zonotrichia capensis,0.921030819416046
575,575,./../all_10_species/,XC98079 - Blue-grey Tanager - Thraupis episcopus coelestis.mp3,18.390208333333334,0,3.0,3.0,48000,Thraupis episcopus,0.9846051931381226
576,576,./../all_10_species/,XC98079 - Blue-grey Tanager - Thraupis episcopus coelestis.mp3,18.390208333333334,0,6.0,3.0,48000,Thraupis episcopus,0.7648921608924866
578,578,./../all_10_species/,XC98079 - Blue-grey Tanager - Thraupis episcopus coelestis.mp3,18.390208333333334,0,12.0,3.0,48000,Thraupis episcopus,0.9546487927436828
584,584,./../all_10_species/,XC427586 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,23.16,0,12.0,3.0,48000,Microcerculus marginatus,0.5074880719184875
585,585,./../all_10_species/,XC427586 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,23.16,0,15.0,3.0,48000,Microcerculus marginatus,0.5657275915145874
586,586,./../all_10_species/,XC427586 - Southern Nightingale-Wren - Microcerculus marginatus marginatus.mp3,23.16,0,18.0,3.0,48000,Microcerculus marginatus,0.9134202003479004
588,588,./../all_10_species/,XC576069 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.456,0,0.0,3.0,48000,Zonotrichia capensis,0.7209958434104919
592,592,./../all_10_species/,XC576069 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.456,0,12.0,3.0,48000,Zonotrichia capensis,0.5383332967758179
595,595,./../all_10_species/,XC576069 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.456,0,21.0,3.0,48000,Zonotrichia capensis,0.5259822607040405
598,598,./../all_10_species/,XC576069 - Rufous-collared Sparrow - Zonotrichia capensis.mp3,33.456,0,30.0,3.0,48000,Zonotrichia capensis,0.6422637701034546
599,599,./../all_10_species/,XC7716 - Pale-breasted Thrush - Turdus leucomelas.mp3,18.102875,0,0.0,3.0,48000,Turdus leucomelas,0.8958132266998291
600,600,./../all_10_species/,XC7716 - Pale-breasted Thrush - Turdus leucomelas.mp3,18.102875,0,3.0,3.0,48000,Turdus leucomelas,0.786858856678009
601,601,./../all_10_species/,XC7716 - Pale-breasted Thrush - Turdus leucomelas.mp3,18.102875,0,6.0,3.0,48000,Turdus leucomelas,0.925057053565979
602,602,./../all_10_species/,XC7716 - Pale-breasted Thrush - Turdus leucomelas.mp3,18.102875,0,9.0,3.0,48000,Turdus leucomelas,0.6975172758102417
604,604,./../all_10_species/,XC7716 - Pale-breasted Thrush - Turdus leucomelas.mp3,18.102875,0,15.0,3.0,48000,Turdus leucomelas,0.5149916410446167
605,605,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,0.0,3.0,48000,Myioborus miniatus,0.5218521356582642
606,606,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,3.0,3.0,48000,Turdus amaurochalinus,0.7267435789108276
607,607,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,6.0,3.0,48000,Myioborus miniatus,0.5618417263031006
609,609,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,12.0,3.0,48000,Myioborus miniatus,0.7596328854560852
612,612,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,21.0,3.0,48000,Piranga hepatica,0.7054310441017151
613,613,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,24.0,3.0,48000,Myioborus miniatus,0.5020113587379456
615,615,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,30.0,3.0,48000,Myioborus miniatus,0.7415949106216431
617,617,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,36.0,3.0,48000,Myioborus miniatus,0.538213312625885
621,621,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,48.0,3.0,48000,Myioborus miniatus,0.6449090242385864
624,624,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,57.0,3.0,48000,Myioborus miniatus,0.6071005463600159
627,627,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,66.0,3.0,48000,Myioborus miniatus,0.5523018836975098
629,629,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,72.0,3.0,48000,Myioborus miniatus,0.7829762101173401
631,631,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,78.0,3.0,48000,Myioborus miniatus,0.9160444140434264
633,633,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,84.0,3.0,48000,Myioborus miniatus,0.6572378873825073
635,635,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,90.0,3.0,48000,Myioborus miniatus,0.6267077922821045
637,637,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,96.0,3.0,48000,Myioborus miniatus,0.8536739945411682
639,639,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,102.0,3.0,48000,Myioborus miniatus,0.6015822291374207
643,643,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,114.0,3.0,48000,Myioborus miniatus,0.8063640594482422
648,648,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,129.0,3.0,48000,Myioborus miniatus,0.6685833930969238
655,655,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,150.0,3.0,48000,Myioborus miniatus,0.8231353163719177
660,660,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,165.0,3.0,48000,Turdus amaurochalinus,0.6669228672981262
661,661,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,168.0,3.0,48000,Myioborus miniatus,0.6336879134178162
667,667,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,186.0,3.0,48000,Myioborus miniatus,0.8296923637390137
670,670,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,195.0,3.0,48000,Myioborus miniatus,0.6829835772514343
673,673,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,204.0,3.0,48000,Myioborus miniatus,0.8879924416542053
676,676,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,213.0,3.0,48000,Myioborus miniatus,0.6477743983268738
679,679,./../all_10_species/,XC432830 - Slate-throated Whitestart - Myioborus miniatus.mp3,266.5101875,0,222.0,3.0,48000,Myioborus miniatus,0.7332941889762878
