,Unnamed: 0,FOLDER,IN FILE,CLIP LENGTH,CHANNEL,OFFSET,DURATION,SAMPLE RATE,MANUAL ID,CONFIDENCE
165,165,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,15.0,3.0,48000,Halcyon badia,0.013198603875935
166,166,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,18.0,3.0,48000,Halcyon badia,0.015603651292622
167,167,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,21.0,3.0,48000,Halcyon badia,0.0304095465689897
168,168,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,24.0,3.0,48000,Ptilinopus occipitalis,0.0127109689638018
169,169,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,27.0,3.0,48000,Cyanerpes caeruleus,0.0068025323562324
170,170,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,30.0,3.0,48000,Halcyon badia,0.0107246553525328
171,171,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,33.0,3.0,48000,Urosphena squameiceps,0.0082020163536071
172,172,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,36.0,3.0,48000,Halcyon badia,0.0148381572216749
173,173,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,39.0,3.0,48000,Harpagus diodon,0.0282250363379716
174,174,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,42.0,3.0,48000,Halcyon badia,0.0257514659315347
175,175,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,45.0,3.0,48000,Drymophila squamata,0.0374716185033321
176,176,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,48.0,3.0,48000,Halcyon badia,0.0278817564249038
177,177,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,51.0,3.0,48000,Harpagus diodon,0.013902673497796
178,178,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,54.0,3.0,48000,Halcyon badia,0.007429399061948
179,179,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190625_144000.WAV,60.0,0,57.0,3.0,48000,Halcyon badia,0.0441308766603469
180,180,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,0.0,3.0,48000,Lophostrix cristata,0.072206437587738
181,181,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,3.0,3.0,48000,Ciccaba virgata,0.0702866315841674
182,182,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,6.0,3.0,48000,Nyctibius leucopterus,0.0472921356558799
183,183,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,9.0,3.0,48000,Megascops roraimae,0.0335997529327869
184,184,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,12.0,3.0,48000,Ninox philippensis,0.0132602294906973
185,185,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,15.0,3.0,48000,Ninox philippensis,0.038241259753704
186,186,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,18.0,3.0,48000,Arremon brunneinucha,0.018215999007225
187,187,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,21.0,3.0,48000,Ninox philippensis,0.0180306173861026
188,188,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,24.0,3.0,48000,Megascops roraimae,0.0086360331624746
189,189,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,27.0,3.0,48000,Cyanoptila cyanomelana,0.0137017145752906
190,190,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,30.0,3.0,48000,Arremon brunneinucha,0.0538967251777648
191,191,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,33.0,3.0,48000,Ptilinopus occipitalis,0.116456426680088
192,192,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,36.0,3.0,48000,Hylexetastes stresemanni,0.0098284874111413
193,193,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,39.0,3.0,48000,Megascops roraimae,0.0126060796901583
194,194,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,42.0,3.0,48000,Nyctibius aethereus,0.029657032340765
195,195,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,45.0,3.0,48000,Megascops roraimae,0.0164996776729822
196,196,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,48.0,3.0,48000,Ciccaba virgata,0.0777265876531601
197,197,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,51.0,3.0,48000,Nyctibius leucopterus,0.3510425388813019
198,198,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,54.0,3.0,48000,Ciccaba virgata,0.2080539315938949
199,199,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_180000.WAV,60.0,0,57.0,3.0,48000,Nyctibius leucopterus,0.051463846117258
200,200,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,0.0,3.0,48000,Nyctibius leucopterus,0.0244156252592802
201,201,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,3.0,3.0,48000,Nyctibius leucopterus,0.0112192695960402
202,202,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,6.0,3.0,48000,Nyctibius leucopterus,0.0348419807851314
203,203,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,9.0,3.0,48000,Cyanoptila cyanomelana,0.0075348406098783
204,204,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,12.0,3.0,48000,Ptilorrhoa leucosticta,0.0214633755385875
205,205,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,15.0,3.0,48000,Ptilorrhoa leucosticta,0.0175235904753208
206,206,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,18.0,3.0,48000,Coracina striata,0.0114601552486419
207,207,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,21.0,3.0,48000,Batrachostomus septimus,0.0120428763329982
208,208,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,24.0,3.0,48000,Ciccaba virgata,0.0193740539252758
209,209,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,27.0,3.0,48000,Nyctibius leucopterus,0.025519723072648
210,210,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,30.0,3.0,48000,Nyctibius leucopterus,0.0102114742621779
211,211,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,33.0,3.0,48000,Cyanoloxia rothschildii,0.0396751835942268
212,212,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,36.0,3.0,48000,Ptilorrhoa leucosticta,0.0732045844197273
213,213,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,39.0,3.0,48000,Phlogophilus hemileucurus,0.0322010032832622
214,214,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,42.0,3.0,48000,Cyanoptila cyanomelana,0.0193333439528942
215,215,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,45.0,3.0,48000,Cyanoptila cyanomelana,0.0642967298626899
216,216,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,48.0,3.0,48000,Phlogophilus hemileucurus,0.0222583841532468
217,217,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,51.0,3.0,48000,Microcerculus bambla,0.0338125973939895
218,218,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,54.0,3.0,48000,Nyctibius leucopterus,0.0277033653110265
219,219,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190621_124000.WAV,60.0,0,57.0,3.0,48000,Cyanoptila cyanomelana,0.0094215348362922
220,220,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,0.0,3.0,48000,Myrmotherula sclateri,0.0605420507490634
221,221,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,3.0,3.0,48000,Turdus lawrencii,0.0091263707727193
222,222,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,6.0,3.0,48000,Myrmotherula sclateri,0.0263144895434379
223,223,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,9.0,3.0,48000,Xiphorhynchus lachrymosus,0.0067850588820874
224,224,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,12.0,3.0,48000,Euphonia fulvicrissa,0.0077990931458771
225,225,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,15.0,3.0,48000,Monasa atra,0.011748369783163
226,226,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,18.0,3.0,48000,Gecinulus viridis,0.0079365111887454
227,227,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,21.0,3.0,48000,Milvus migrans,0.0121139772236347
228,228,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,24.0,3.0,48000,Sporophila hypochroma,0.0077324425801634
229,229,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,27.0,3.0,48000,Brotogeris jugularis,0.0186466015875339
230,230,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,30.0,3.0,48000,Brotogeris chiriri,0.2077709138393402
231,231,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,33.0,3.0,48000,Brotogeris chiriri,0.3523531556129455
232,232,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,36.0,3.0,48000,Brotogeris jugularis,0.0247268788516521
233,233,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,39.0,3.0,48000,Brotogeris chiriri,0.2486670017242431
234,234,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,42.0,3.0,48000,Ducula basilica,0.0075808060355484
235,235,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,45.0,3.0,48000,Brotogeris jugularis,0.0273452773690223
236,236,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,48.0,3.0,48000,Brachypodius urostictus,0.1420592367649078
237,237,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,51.0,3.0,48000,Nicator chloris,0.0115709537640213
238,238,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,54.0,3.0,48000,Myrmoderus eowilsoni,0.2512463331222534
239,239,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190613_041000.WAV,60.0,0,57.0,3.0,48000,Hypocnemis peruviana,0.0075483131222426
240,240,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,0.0,3.0,48000,Otus pamelae,0.0118964044377207
241,241,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,3.0,3.0,48000,Otus pamelae,0.0103250388056039
242,242,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,6.0,3.0,48000,Otus pamelae,0.0062369336374104
243,243,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,9.0,3.0,48000,Otus pamelae,0.0164073947817087
244,244,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,12.0,3.0,48000,Otus pamelae,0.0056189149618148
245,245,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,15.0,3.0,48000,Phodilus assimilis,0.0277009401470422
246,246,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,18.0,3.0,48000,Otus pamelae,0.009740674868226
247,247,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,21.0,3.0,48000,Otus pamelae,0.0082127498462796
248,248,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,24.0,3.0,48000,Otus pamelae,0.0091656548902392
249,249,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,27.0,3.0,48000,Otus pamelae,0.0109193101525306
250,250,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,30.0,3.0,48000,Ara macao,0.2025344371795654
251,251,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,33.0,3.0,48000,Otus pamelae,0.0108875390142202
252,252,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,36.0,3.0,48000,Otus pamelae,0.0137160280719399
253,253,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,39.0,3.0,48000,Bubo virginianus,0.0352394469082355
254,254,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,42.0,3.0,48000,Ara militaris,0.0392364636063575
255,255,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,45.0,3.0,48000,Ara chloropterus,0.3036896884441376
256,256,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,48.0,3.0,48000,Ara chloropterus,0.1669223308563232
257,257,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,51.0,3.0,48000,Phodilus assimilis,0.0876059904694557
258,258,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,54.0,3.0,48000,Phodilus assimilis,0.0733377039432525
259,259,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190618_231000.WAV,60.0,0,57.0,3.0,48000,Corvus corone,0.0736365616321563
260,260,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,0.0,3.0,48000,Hylexetastes stresemanni,0.0096778143197298
261,261,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,3.0,3.0,48000,Sicalis auriventris,0.00536794308573
262,262,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,6.0,3.0,48000,Hypocnemis peruviana,0.0057721296325325
263,263,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,9.0,3.0,48000,Hypocnemis peruviana,0.0076376437209546
264,264,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,12.0,3.0,48000,Lophostrix cristata,0.0065208002924919
265,265,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,15.0,3.0,48000,Hypocnemis peruviana,0.0063375192694365
266,266,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,18.0,3.0,48000,Hypocnemis peruviana,0.0071174949407577
267,267,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,21.0,3.0,48000,Sicalis auriventris,0.0062568434514105
268,268,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,24.0,3.0,48000,Hypocnemis peruviana,0.0045829499140381
269,269,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,27.0,3.0,48000,Lophostrix cristata,0.0073711164295673
270,270,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,30.0,3.0,48000,Muscisaxicola maculirostris,0.0078223692253232
271,271,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,33.0,3.0,48000,Sicalis auriventris,0.0037402929738163
272,272,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,36.0,3.0,48000,Lophostrix cristata,0.0139155248180031
273,273,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,39.0,3.0,48000,Ptilinopus occipitalis,0.009286674670875
274,274,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,42.0,3.0,48000,Cyanoptila cyanomelana,0.0047910432331264
275,275,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,45.0,3.0,48000,Lophostrix cristata,0.0121726067736744
276,276,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,48.0,3.0,48000,Malurus leucopterus,0.0037143749650567
277,277,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,51.0,3.0,48000,Hypocnemis peruviana,0.0075297215953469
278,278,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,54.0,3.0,48000,Alethe castanea,0.0060076913796365
279,279,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_172000.WAV,60.0,0,57.0,3.0,48000,Hypocnemis peruviana,0.0043194126337766
280,280,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,0.0,3.0,48000,Nothura darwinii,0.0040310723707079
281,281,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,3.0,3.0,48000,Bombycilla garrulus,0.0077529503032565
282,282,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,6.0,3.0,48000,Nothura darwinii,0.0051239668391644
283,283,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,9.0,3.0,48000,Nothura darwinii,0.0062177325598895
284,284,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,12.0,3.0,48000,Nothura darwinii,0.0040922709740698
285,285,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,15.0,3.0,48000,Harpactes erythrocephalus,0.0057096499949693
286,286,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,18.0,3.0,48000,Nothura darwinii,0.007019399665296
287,287,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,21.0,3.0,48000,Yungipicus maculatus,0.0043276087380945
288,288,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,24.0,3.0,48000,Malurus leucopterus,0.0045059071853756
289,289,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,27.0,3.0,48000,Nothura darwinii,0.005376445595175
290,290,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,30.0,3.0,48000,Nothura darwinii,0.006370541639626
291,291,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,33.0,3.0,48000,Nothura darwinii,0.0038504700642079
292,292,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,36.0,3.0,48000,Nothura darwinii,0.0052064303308725
293,293,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,39.0,3.0,48000,Sicalis auriventris,0.0080170016735792
294,294,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,42.0,3.0,48000,Harpactes erythrocephalus,0.0057586380280554
295,295,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,45.0,3.0,48000,Nothura darwinii,0.0052781612612307
296,296,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,48.0,3.0,48000,Bubo bubo,0.0049551534466445
297,297,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,51.0,3.0,48000,Nothura darwinii,0.0069370707497
298,298,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,54.0,3.0,48000,Nothura darwinii,0.007966885343194
299,299,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190626_133000.WAV,60.0,0,57.0,3.0,48000,Malurus leucopterus,0.0096480306237936
300,300,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190615_084000.WAV,60.0,0,0.0,3.0,48000,Aegolius funereus,0.1155924871563911
301,301,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190615_084000.WAV,60.0,0,3.0,3.0,48000,Tolmomyias sulphurescens,0.0624992400407791
302,302,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190615_084000.WAV,60.0,0,6.0,3.0,48000,Harpagus diodon,0.132232591509819
303,303,./../Stratified_Random_Sample_Peru2019_Subset/AM10_samples/,20190615_084000.WAV,60.0,0,9.0,3.0,48000,Nyctibius leucopterus,0.0556463338434696
