Folder,Clip,Bird(s)?
AM25_samples_split,20190620_175000_19.WAV,n
AM25_samples_split,20190624_033000_19.WAV,n
AM25_samples_split,20190629_234000_6.WAV,n
AM25_samples_split,20190621_072000_2.WAV,n
AM25_samples_split,20190629_025000_9.WAV,n
AM25_samples_split,20190703_083000_0.WAV,n
AM25_samples_split,20190702_081000_18.WAV,n
AM25_samples_split,20190628_232000_13.WAV,n
AM25_samples_split,20190629_025000_5.WAV,n
AM25_samples_split,20190629_124000_11.WAV,y
AM25_samples_split,20190702_081000_17.WAV,y
AM25_samples_split,20190622_050000_19.WAV,y
AM25_samples_split,20190703_083000_5.WAV,y
AM25_samples_split,20190629_025000_19.WAV,n
AM25_samples_split,20190630_060000_6.WAV,n
AM25_samples_split,20190702_103000_6.WAV,y
AM25_samples_split,20190625_034000_11.WAV,n
AM25_samples_split,20190622_114000_11.WAV,y
AM25_samples_split,20190705_171000_18.WAV,n
AM25_samples_split,20190619_135000_8.WAV,y
AM25_samples_split,20190630_060000_13.WAV,y
AM25_samples_split,20190624_033000_4.WAV,n
AM25_samples_split,20190702_103000_19.WAV,y
AM25_samples_split,20190705_171000_10.WAV,n
AM25_samples_split,20190622_050000_10.WAV,y
AM25_samples_split,20190630_060000_2.WAV,n
AM25_samples_split,20190623_202000_11.WAV,y
AM25_samples_split,20190629_025000_6.WAV,n
AM25_samples_split,20190623_202000_3.WAV,n
AM25_samples_split,20190620_175000_16.WAV,n
AM25_samples_split,20190702_081000_3.WAV,n
AM25_samples_split,20190621_072000_19.WAV,n
AM25_samples_split,20190623_000000_17.WAV,n
AM25_samples_split,20190703_083000_4.WAV,n
AM25_samples_split,20190623_000000_3.WAV,n
AM25_samples_split,20190622_050000_0.WAV,n
AM25_samples_split,20190705_171000_7.WAV,y
AM25_samples_split,20190630_060000_1.WAV,n
AM25_samples_split,20190702_103000_16.WAV,y
AM25_samples_split,20190617_064000_6.WAV,y
AM25_samples_split,20190625_034000_18.WAV,y
AM25_samples_split,20190621_072000_17.WAV,n
AM25_samples_split,20190620_175000_10.WAV,n
AM25_samples_split,20190628_232000_7.WAV,y
AM25_samples_split,20190702_081000_15.WAV,n
AM25_samples_split,20190629_234000_1.WAV,n
AM25_samples_split,20190623_202000_2.WAV,n
AM25_samples_split,20190622_050000_12.WAV,y
AM25_samples_split,20190629_124000_5.WAV,y
AM25_samples_split,20190702_081000_6.WAV,n
AM25_samples_split,20190629_092000_10.WAV,y
AM25_samples_split,20190623_000000_18.WAV,y
AM25_samples_split,20190628_232000_8.WAV,n
AM25_samples_split,20190622_050000_14.WAV,y
AM25_samples_split,20190620_175000_1.WAV,n
AM25_samples_split,20190617_064000_17.WAV,y
AM25_samples_split,20190630_060000_10.WAV,n
AM25_samples_split,20190629_234000_10.WAV,n
AM25_samples_split,20190622_050000_16.WAV,y
AM25_samples_split,20190624_033000_16.WAV,n
AM25_samples_split,20190617_064000_14.WAV,y
AM25_samples_split,20190625_034000_4.WAV,y
AM25_samples_split,20190702_103000_8.WAV,n
AM25_samples_split,20190629_025000_15.WAV,n
AM25_samples_split,20190623_000000_5.WAV,y
AM25_samples_split,20190702_081000_13.WAV,n
AM25_samples_split,20190628_232000_11.WAV,n
AM25_samples_split,20190622_114000_9.WAV,n
AM25_samples_split,20190625_034000_1.WAV,y
AM25_samples_split,20190701_203000_14.WAV,y
AM25_samples_split,20190624_033000_3.WAV,n
AM25_samples_split,20190703_083000_19.WAV,n
AM25_samples_split,20190619_035000_2.WAV,y
AM25_samples_split,20190628_232000_4.WAV,y
AM25_samples_split,20190622_114000_4.WAV,n
AM25_samples_split,20190619_135000_0.WAV,y
AM25_samples_split,20190624_033000_7.WAV,n
AM25_samples_split,20190617_110000_15.WAV,y
AM25_samples_split,20190705_171000_1.WAV,n
AM25_samples_split,20190703_083000_13.WAV,n
AM25_samples_split,20190619_135000_9.WAV,y
AM25_samples_split,20190617_110000_18.WAV,y
AM25_samples_split,20190629_092000_5.WAV,n
AM25_samples_split,20190619_035000_7.WAV,n
AM25_samples_split,20190628_232000_9.WAV,n
AM25_samples_split,20190701_203000_2.WAV,y
AM25_samples_split,20190624_033000_10.WAV,n
AM25_samples_split,20190623_202000_1.WAV,n
AM25_samples_split,20190622_114000_18.WAV,y
AM25_samples_split,20190629_025000_2.WAV,n
AM25_samples_split,20190620_175000_3.WAV,y
AM25_samples_split,20190617_064000_9.WAV,n
AM25_samples_split,20190629_124000_18.WAV,n
AM25_samples_split,20190623_202000_7.WAV,n
AM25_samples_split,20190629_234000_9.WAV,n
AM25_samples_split,20190629_092000_4.WAV,n
AM25_samples_split,20190617_064000_19.WAV,y
AM25_samples_split,20190617_110000_12.WAV,y
AM25_samples_split,20190617_110000_17.WAV,n
AM25_samples_split,20190702_103000_12.WAV,n
AM25_samples_split,20190701_203000_6.WAV,y
AM25_samples_split,20190625_034000_2.WAV,y
AM25_samples_split,20190617_064000_15.WAV,n
AM25_samples_split,20190623_202000_19.WAV,y
AM25_samples_split,20190625_034000_12.WAV,n
AM25_samples_split,20190625_034000_9.WAV,y
AM25_samples_split,20190630_060000_0.WAV,n
AM25_samples_split,20190630_060000_14.WAV,n
AM25_samples_split,20190628_232000_1.WAV,y
AM25_samples_split,20190619_035000_3.WAV,n
AM25_samples_split,20190629_124000_19.WAV,y
AM25_samples_split,20190619_035000_14.WAV,y
AM25_samples_split,20190619_035000_16.WAV,n
AM25_samples_split,20190622_114000_3.WAV,n
AM25_samples_split,20190629_025000_7.WAV,n
AM25_samples_split,20190702_103000_1.WAV,n
AM25_samples_split,20190629_025000_11.WAV,n
AM25_samples_split,20190621_072000_14.WAV,n
AM25_samples_split,20190624_033000_15.WAV,n
AM25_samples_split,20190705_171000_4.WAV,y
AM25_samples_split,20190622_114000_15.WAV,y
AM25_samples_split,20190622_114000_16.WAV,n
AM25_samples_split,20190622_114000_12.WAV,y
AM25_samples_split,20190628_232000_0.WAV,n
AM25_samples_split,20190622_114000_19.WAV,y
AM25_samples_split,20190623_000000_16.WAV,y
AM25_samples_split,20190617_110000_14.WAV,n
AM25_samples_split,20190619_035000_15.WAV,n
AM25_samples_split,20190617_110000_13.WAV,y
AM25_samples_split,20190619_035000_6.WAV,y
AM25_samples_split,20190705_171000_16.WAV,n
AM25_samples_split,20190617_110000_9.WAV,y
AM25_samples_split,20190628_232000_17.WAV,n
AM25_samples_split,20190629_092000_0.WAV,n
AM25_samples_split,20190619_035000_18.WAV,n
AM25_samples_split,20190623_202000_13.WAV,n
AM25_samples_split,20190629_234000_11.WAV,n
AM25_samples_split,20190620_175000_17.WAV,n
AM25_samples_split,20190619_135000_15.WAV,y
AM25_samples_split,20190628_232000_19.WAV,n
AM25_samples_split,20190623_202000_9.WAV,n
AM25_samples_split,20190617_064000_3.WAV,n
AM25_samples_split,20190701_203000_11.WAV,y
AM25_samples_split,20190619_135000_6.WAV,y
AM25_samples_split,20190702_081000_19.WAV,y
AM25_samples_split,20190622_050000_11.WAV,y
AM25_samples_split,20190619_035000_5.WAV,n
AM25_samples_split,20190625_034000_10.WAV,n
AM25_samples_split,20190623_202000_6.WAV,n
AM25_samples_split,20190703_083000_14.WAV,y
AM25_samples_split,20190622_114000_5.WAV,y
AM25_samples_split,20190624_033000_5.WAV,n
AM25_samples_split,20190617_064000_0.WAV,n
AM25_samples_split,20190705_171000_6.WAV,y
AM25_samples_split,20190705_171000_12.WAV,n
AM25_samples_split,20190623_202000_12.WAV,n
AM25_samples_split,20190703_083000_17.WAV,n
AM25_samples_split,20190620_175000_2.WAV,n
AM25_samples_split,20190621_072000_5.WAV,n
AM25_samples_split,20190619_035000_4.WAV,n
AM25_samples_split,20190624_033000_18.WAV,n
AM25_samples_split,20190705_171000_9.WAV,y
AM25_samples_split,20190622_114000_7.WAV,y
AM25_samples_split,20190629_025000_13.WAV,n
AM25_samples_split,20190628_232000_16.WAV,n
AM25_samples_split,20190622_050000_8.WAV,y
AM25_samples_split,20190619_135000_14.WAV,y
AM25_samples_split,20190617_110000_0.WAV,y
AM25_samples_split,20190705_171000_3.WAV,y
AM25_samples_split,20190617_110000_5.WAV,y
AM25_samples_split,20190630_060000_17.WAV,n
AM25_samples_split,20190630_060000_12.WAV,n
AM25_samples_split,20190623_000000_1.WAV,n
AM25_samples_split,20190619_035000_13.WAV,n
AM25_samples_split,20190617_064000_16.WAV,n
AM25_samples_split,20190703_083000_8.WAV,n
AM25_samples_split,20190625_034000_0.WAV,y
AM25_samples_split,20190629_025000_17.WAV,n
AM25_samples_split,20190630_060000_18.WAV,n
AM25_samples_split,20190622_114000_10.WAV,n
AM25_samples_split,20190625_034000_6.WAV,n
AM25_samples_split,20190621_072000_16.WAV,y
AM25_samples_split,20190622_114000_2.WAV,n
AM25_samples_split,20190619_035000_10.WAV,n
AM25_samples_split,20190629_025000_18.WAV,n
AM25_samples_split,20190623_202000_10.WAV,n
AM25_samples_split,20190623_202000_14.WAV,n
AM25_samples_split,20190702_103000_7.WAV,n
AM25_samples_split,20190703_083000_7.WAV,n
AM25_samples_split,20190623_000000_4.WAV,n
AM25_samples_split,20190622_050000_9.WAV,n
AM25_samples_split,20190622_114000_17.WAV,n
AM25_samples_split,20190701_203000_16.WAV,y
AM25_samples_split,20190629_124000_15.WAV,y
AM25_samples_split,20190625_034000_7.WAV,y
AM25_samples_split,20190617_110000_19.WAV,y
AM25_samples_split,20190705_171000_5.WAV,y
AM25_samples_split,20190701_203000_18.WAV,y
AM25_samples_split,20190629_092000_16.WAV,y
AM25_samples_split,20190623_000000_8.WAV,n
AM25_samples_split,20190701_203000_8.WAV,y
AM25_samples_split,20190620_175000_18.WAV,n
AM25_samples_split,20190619_135000_18.WAV,y
AM25_samples_split,20190622_114000_6.WAV,y
AM25_samples_split,20190705_171000_8.WAV,y
AM25_samples_split,20190625_034000_13.WAV,n
AM25_samples_split,20190703_083000_18.WAV,n
AM25_samples_split,20190622_050000_18.WAV,y
AM25_samples_split,20190702_081000_16.WAV,n
AM25_samples_split,20190630_060000_3.WAV,n
AM25_samples_split,20190701_203000_1.WAV,y
AM25_samples_split,20190702_103000_0.WAV,y
AM25_samples_split,20190629_025000_4.WAV,n
AM25_samples_split,20190629_025000_14.WAV,n
AM25_samples_split,20190630_060000_19.WAV,n
AM25_samples_split,20190619_035000_8.WAV,y
AM25_samples_split,20190703_083000_6.WAV,n
AM25_samples_split,20190622_114000_1.WAV,n
AM25_samples_split,20190619_135000_1.WAV,y
AM25_samples_split,20190629_234000_5.WAV,n
AM25_samples_split,20190629_092000_12.WAV,n
AM25_samples_split,20190624_033000_17.WAV,y
AM25_samples_split,20190622_050000_17.WAV,y
AM25_samples_split,20190622_050000_1.WAV,n
AM25_samples_split,20190623_000000_11.WAV,n
AM25_samples_split,20190623_202000_17.WAV,y
AM25_samples_split,20190702_081000_1.WAV,n
AM25_samples_split,20190703_083000_11.WAV,n
AM25_samples_split,20190625_034000_14.WAV,n
AM25_samples_split,20190629_025000_16.WAV,n
AM25_samples_split,20190623_000000_10.WAV,n
AM25_samples_split,20190702_103000_13.WAV,y
AM25_samples_split,20190629_124000_16.WAV,y
AM25_samples_split,20190629_124000_12.WAV,y
AM25_samples_split,20190629_234000_3.WAV,n
AM25_samples_split,20190619_035000_0.WAV,n
AM25_samples_split,20190617_064000_4.WAV,n
AM25_samples_split,20190630_060000_9.WAV,n
AM25_samples_split,20190629_234000_16.WAV,n
AM25_samples_split,20190617_064000_8.WAV,n
AM25_samples_split,20190617_110000_3.WAV,y
AM25_samples_split,20190702_081000_0.WAV,n
AM25_samples_split,20190629_092000_2.WAV,n
AM25_samples_split,20190702_081000_12.WAV,n
AM25_samples_split,20190630_060000_4.WAV,n
AM25_samples_split,20190701_203000_19.WAV,y
AM25_samples_split,20190621_072000_8.WAV,n
AM25_samples_split,20190625_034000_3.WAV,n
AM25_samples_split,20190617_110000_10.WAV,y
AM25_samples_split,20190629_124000_10.WAV,y
AM25_samples_split,20190628_232000_12.WAV,n
AM25_samples_split,20190629_092000_8.WAV,y
AM25_samples_split,20190621_072000_6.WAV,n
AM25_samples_split,20190701_203000_10.WAV,y
AM25_samples_split,20190629_234000_2.WAV,n
AM25_samples_split,20190705_171000_15.WAV,n
AM25_samples_split,20190622_050000_3.WAV,n
AM25_samples_split,20190629_092000_14.WAV,n
AM25_samples_split,20190629_025000_10.WAV,n
AM25_samples_split,20190629_092000_19.WAV,n
AM25_samples_split,20190629_124000_17.WAV,n
AM25_samples_split,20190629_124000_2.WAV,y
AM25_samples_split,20190621_072000_1.WAV,n
AM25_samples_split,20190622_050000_5.WAV,n
AM25_samples_split,20190702_103000_10.WAV,y
AM25_samples_split,20190630_060000_7.WAV,n
AM25_samples_split,20190619_135000_3.WAV,y
AM25_samples_split,20190620_175000_13.WAV,n
AM25_samples_split,20190622_050000_4.WAV,y
AM25_samples_split,20190705_171000_2.WAV,n
AM25_samples_split,20190703_083000_12.WAV,n
AM25_samples_split,20190619_135000_19.WAV,y
AM25_samples_split,20190622_050000_6.WAV,y
AM25_samples_split,20190702_103000_11.WAV,y
AM25_samples_split,20190702_103000_14.WAV,y
AM25_samples_split,20190621_072000_3.WAV,n
AM25_samples_split,20190625_034000_15.WAV,n
AM25_samples_split,20190619_135000_17.WAV,y
AM25_samples_split,20190624_033000_1.WAV,n
AM25_samples_split,20190625_034000_8.WAV,y
AM25_samples_split,20190617_064000_10.WAV,n
AM25_samples_split,20190629_092000_17.WAV,n
AM25_samples_split,20190621_072000_15.WAV,n
AM25_samples_split,20190622_050000_13.WAV,n
AM25_samples_split,20190619_135000_4.WAV,y
AM25_samples_split,20190629_124000_0.WAV,y
AM25_samples_split,20190702_081000_10.WAV,n
AM25_samples_split,20190628_232000_14.WAV,n
AM25_samples_split,20190701_203000_17.WAV,y
AM25_samples_split,20190619_135000_12.WAV,y
AM25_samples_split,20190628_232000_18.WAV,n
AM25_samples_split,20190623_000000_15.WAV,n
AM25_samples_split,20190701_203000_3.WAV,y
AM25_samples_split,20190621_072000_13.WAV,y
AM25_samples_split,20190629_025000_1.WAV,n
AM25_samples_split,20190701_203000_5.WAV,y
AM25_samples_split,20190629_234000_14.WAV,n
AM25_samples_split,20190625_034000_19.WAV,n
AM25_samples_split,20190630_060000_5.WAV,n
AM25_samples_split,20190629_092000_18.WAV,y
AM25_samples_split,20190701_203000_4.WAV,y
AM25_samples_split,20190705_171000_17.WAV,n
AM25_samples_split,20190623_202000_16.WAV,y
AM25_samples_split,20190702_081000_5.WAV,n
AM25_samples_split,20190705_171000_0.WAV,n
AM25_samples_split,20190619_035000_12.WAV,n
AM25_samples_split,20190625_034000_17.WAV,y
AM25_samples_split,20190629_092000_6.WAV,n
AM25_samples_split,20190629_124000_9.WAV,y
AM25_samples_split,20190621_072000_12.WAV,n
AM25_samples_split,20190701_203000_12.WAV,y
AM25_samples_split,20190629_234000_4.WAV,n
AM25_samples_split,20190629_234000_13.WAV,n
AM25_samples_split,20190623_202000_4.WAV,n
AM25_samples_split,20190702_081000_8.WAV,n
AM25_samples_split,20190705_171000_11.WAV,n
AM25_samples_split,20190617_064000_2.WAV,n
AM25_samples_split,20190617_064000_18.WAV,y
AM25_samples_split,20190629_234000_0.WAV,n
AM25_samples_split,20190629_124000_14.WAV,n
AM25_samples_split,20190629_124000_1.WAV,y
AM25_samples_split,20190623_000000_12.WAV,n
AM25_samples_split,20190630_060000_11.WAV,n
AM25_samples_split,20190702_103000_17.WAV,n
AM25_samples_split,20190628_232000_3.WAV,n
AM25_samples_split,20190702_081000_4.WAV,n
AM25_samples_split,20190623_000000_13.WAV,n
AM25_samples_split,20190623_000000_9.WAV,n
AM25_samples_split,20190702_103000_18.WAV,y
AM25_samples_split,20190628_232000_15.WAV,n
AM25_samples_split,20190705_171000_19.WAV,n
AM25_samples_split,20190623_000000_19.WAV,n
AM25_samples_split,20190620_175000_7.WAV,n
AM25_samples_split,20190629_092000_1.WAV,n
AM25_samples_split,20190703_083000_1.WAV,n
AM25_samples_split,20190621_072000_11.WAV,n
AM25_samples_split,20190622_114000_13.WAV,y
AM25_samples_split,20190619_035000_1.WAV,n
AM25_samples_split,20190702_081000_7.WAV,n
AM25_samples_split,20190629_124000_8.WAV,y
AM25_samples_split,20190623_000000_0.WAV,n
AM25_samples_split,20190629_025000_3.WAV,n
AM25_samples_split,20190629_234000_15.WAV,n
AM25_samples_split,20190619_135000_11.WAV,y
AM25_samples_split,20190617_110000_1.WAV,y
AM25_samples_split,20190702_081000_11.WAV,n
AM25_samples_split,20190629_234000_19.WAV,n
AM25_samples_split,20190630_060000_16.WAV,n
AM25_samples_split,20190619_135000_16.WAV,y
AM25_samples_split,20190625_034000_5.WAV,y
AM25_samples_split,20190619_035000_19.WAV,y
AM25_samples_split,20190617_110000_8.WAV,y
AM25_samples_split,20190624_033000_8.WAV,y
AM25_samples_split,20190629_092000_3.WAV,n
AM25_samples_split,20190620_175000_5.WAV,n
AM25_samples_split,20190702_081000_9.WAV,n
AM25_samples_split,20190620_175000_14.WAV,n
AM25_samples_split,20190628_232000_6.WAV,n
AM25_samples_split,20190701_203000_15.WAV,y
AM25_samples_split,20190617_064000_5.WAV,y
AM25_samples_split,20190629_025000_8.WAV,y
AM25_samples_split,20190629_234000_18.WAV,n
AM25_samples_split,20190622_050000_15.WAV,y
AM25_samples_split,20190621_072000_10.WAV,n
AM25_samples_split,20190629_092000_11.WAV,n
AM25_samples_split,20190623_202000_5.WAV,n
AM25_samples_split,20190703_083000_15.WAV,n
AM25_samples_split,20190701_203000_13.WAV,y
AM25_samples_split,20190629_234000_7.WAV,n
AM25_samples_split,20190622_050000_7.WAV,y
AM25_samples_split,20190617_064000_11.WAV,n
AM25_samples_split,20190701_203000_0.WAV,y
AM25_samples_split,20190617_110000_11.WAV,y
AM25_samples_split,20190703_083000_16.WAV,n
AM25_samples_split,20190621_072000_0.WAV,n
AM25_samples_split,20190702_103000_5.WAV,y
AM25_samples_split,20190702_103000_3.WAV,n
AM25_samples_split,20190702_103000_15.WAV,y
AM25_samples_split,20190622_050000_2.WAV,n
AM5_samples_split,20190622_232000_13.WAV,y
AM5_samples_split,20190629_024000_8.WAV,y
AM5_samples_split,20190625_022000_3.WAV,y
AM5_samples_split,20190623_215000_17.WAV,n
AM5_samples_split,20190619_053000_7.WAV,y
AM5_samples_split,20190613_100000_14.WAV,y
AM5_samples_split,20190703_115000_15.WAV,n
AM5_samples_split,20190629_024000_5.WAV,n
AM5_samples_split,20190624_151000_12.WAV,n
AM5_samples_split,20190628_050000_8.WAV,n
AM5_samples_split,20190629_024000_16.WAV,y
AM5_samples_split,20190623_063000_7.WAV,y
AM5_samples_split,20190628_050000_19.WAV,n
AM5_samples_split,20190701_172000_13.WAV,n
AM5_samples_split,20190623_063000_9.WAV,y
AM5_samples_split,20190612_103000_5.WAV,y
AM5_samples_split,20190622_232000_11.WAV,n
AM5_samples_split,20190630_061000_10.WAV,n
AM5_samples_split,20190629_223000_8.WAV,y
AM5_samples_split,20190623_215000_5.WAV,n
AM5_samples_split,20190701_190000_12.WAV,n
AM5_samples_split,20190615_040000_4.WAV,n
AM5_samples_split,20190701_190000_4.WAV,n
AM5_samples_split,20190622_181000_12.WAV,y
AM5_samples_split,20190619_053000_17.WAV,n
AM5_samples_split,20190624_151000_4.WAV,n
AM5_samples_split,20190622_232000_10.WAV,n
AM5_samples_split,20190622_100000_16.WAV,y
AM5_samples_split,20190701_190000_6.WAV,y
AM5_samples_split,20190615_040000_14.WAV,n
AM5_samples_split,20190629_223000_15.WAV,y
AM5_samples_split,20190612_221000_9.WAV,y
AM5_samples_split,20190623_063000_14.WAV,y
AM5_samples_split,20190630_061000_5.WAV,n
AM5_samples_split,20190629_223000_17.WAV,n
AM5_samples_split,20190628_050000_7.WAV,n
AM5_samples_split,20190701_172000_11.WAV,n
AM5_samples_split,20190627_172000_13.WAV,n
AM5_samples_split,20190701_190000_0.WAV,n
AM5_samples_split,20190615_040000_19.WAV,y
AM5_samples_split,20190619_053000_2.WAV,n
AM5_samples_split,20190701_190000_7.WAV,y
AM5_samples_split,20190623_215000_9.WAV,n
AM5_samples_split,20190625_022000_19.WAV,y
AM5_samples_split,20190623_215000_7.WAV,y
AM5_samples_split,20190628_050000_3.WAV,n
AM5_samples_split,20190630_061000_12.WAV,y
AM5_samples_split,20190624_151000_14.WAV,n
AM5_samples_split,20190623_063000_16.WAV,n
AM5_samples_split,20190630_061000_14.WAV,n
AM5_samples_split,20190622_232000_3.WAV,n
AM5_samples_split,20190623_215000_1.WAV,n
AM5_samples_split,20190627_172000_10.WAV,n
AM5_samples_split,20190618_164000_16.WAV,y
AM5_samples_split,20190613_100000_15.WAV,y
AM5_samples_split,20190612_221000_14.WAV,n
AM5_samples_split,20190612_103000_8.WAV,y
AM5_samples_split,20190627_172000_1.WAV,n
AM5_samples_split,20190629_222000_5.WAV,y
AM5_samples_split,20190619_053000_5.WAV,n
AM5_samples_split,20190619_053000_15.WAV,n
AM5_samples_split,20190623_215000_14.WAV,y
AM5_samples_split,20190701_172000_16.WAV,n
AM5_samples_split,20190622_100000_3.WAV,y
AM5_samples_split,20190623_063000_1.WAV,n
AM5_samples_split,20190629_222000_15.WAV,y
AM5_samples_split,20190629_223000_4.WAV,y
AM5_samples_split,20190618_164000_19.WAV,y
AM5_samples_split,20190623_063000_18.WAV,y
AM5_samples_split,20190618_164000_2.WAV,n
AM5_samples_split,20190629_024000_13.WAV,y
AM5_samples_split,20190630_061000_9.WAV,n
AM5_samples_split,20190625_022000_2.WAV,y
AM5_samples_split,20190622_100000_7.WAV,y
AM5_samples_split,20190618_164000_5.WAV,y
AM5_samples_split,20190701_172000_9.WAV,n
AM5_samples_split,20190629_222000_11.WAV,y
AM5_samples_split,20190622_181000_19.WAV,n
AM5_samples_split,20190624_151000_16.WAV,n
AM5_samples_split,20190630_061000_16.WAV,n
AM5_samples_split,20190630_061000_17.WAV,n
AM5_samples_split,20190624_151000_17.WAV,n
AM5_samples_split,20190628_050000_10.WAV,n
AM5_samples_split,20190625_022000_9.WAV,y
AM5_samples_split,20190613_100000_1.WAV,y
AM5_samples_split,20190628_050000_15.WAV,n
AM5_samples_split,20190619_053000_3.WAV,n
AM5_samples_split,20190629_223000_13.WAV,y
AM5_samples_split,20190619_053000_1.WAV,n
AM5_samples_split,20190613_100000_0.WAV,n
AM5_samples_split,20190622_181000_8.WAV,n
AM5_samples_split,20190625_022000_18.WAV,n
AM5_samples_split,20190701_190000_1.WAV,n
AM5_samples_split,20190703_115000_6.WAV,n
AM5_samples_split,20190622_100000_6.WAV,y
AM5_samples_split,20190623_063000_12.WAV,n
AM5_samples_split,20190622_100000_18.WAV,y
AM5_samples_split,20190628_050000_16.WAV,n
AM5_samples_split,20190703_115000_14.WAV,n
AM5_samples_split,20190623_215000_2.WAV,n
AM5_samples_split,20190615_040000_15.WAV,y
AM5_samples_split,20190622_181000_15.WAV,y
AM5_samples_split,20190701_190000_2.WAV,n
AM5_samples_split,20190618_164000_13.WAV,y
AM5_samples_split,20190629_024000_17.WAV,y
AM5_samples_split,20190629_222000_0.WAV,y
AM5_samples_split,20190622_181000_13.WAV,n
AM5_samples_split,20190623_215000_16.WAV,n
AM5_samples_split,20190622_100000_17.WAV,y
AM5_samples_split,20190701_190000_16.WAV,y
AM5_samples_split,20190630_061000_4.WAV,n
AM5_samples_split,20190622_232000_12.WAV,y
AM5_samples_split,20190624_151000_18.WAV,n
AM5_samples_split,20190625_022000_14.WAV,y
AM5_samples_split,20190629_024000_4.WAV,y
AM5_samples_split,20190612_103000_17.WAV,n
AM5_samples_split,20190622_232000_19.WAV,n
AM5_samples_split,20190622_181000_0.WAV,n
AM5_samples_split,20190612_221000_12.WAV,n
AM5_samples_split,20190630_061000_18.WAV,n
AM5_samples_split,20190623_215000_19.WAV,n
AM5_samples_split,20190701_190000_3.WAV,n
AM5_samples_split,20190625_022000_12.WAV,y
AM5_samples_split,20190622_232000_5.WAV,n
AM5_samples_split,20190612_221000_6.WAV,y
AM5_samples_split,20190630_061000_0.WAV,n
AM5_samples_split,20190623_215000_11.WAV,n
AM5_samples_split,20190701_172000_19.WAV,n
AM5_samples_split,20190619_053000_12.WAV,y
AM5_samples_split,20190628_050000_2.WAV,n
AM5_samples_split,20190629_223000_19.WAV,y
AM5_samples_split,20190618_164000_3.WAV,y
AM5_samples_split,20190701_190000_18.WAV,n
AM5_samples_split,20190627_172000_9.WAV,n
AM5_samples_split,20190629_223000_2.WAV,n
AM5_samples_split,20190701_190000_19.WAV,n
AM5_samples_split,20190612_221000_13.WAV,y
AM5_samples_split,20190701_190000_15.WAV,n
AM5_samples_split,20190630_061000_3.WAV,n
AM5_samples_split,20190628_050000_0.WAV,y
AM5_samples_split,20190624_151000_5.WAV,n
AM5_samples_split,20190613_100000_7.WAV,n
AM5_samples_split,20190612_103000_14.WAV,y
AM5_samples_split,20190629_223000_5.WAV,y
AM5_samples_split,20190612_221000_3.WAV,y
AM5_samples_split,20190622_232000_8.WAV,y
AM5_samples_split,20190622_232000_6.WAV,n
AM5_samples_split,20190619_053000_19.WAV,n
AM5_samples_split,20190628_050000_9.WAV,n
AM5_samples_split,20190618_164000_10.WAV,y
AM5_samples_split,20190622_100000_4.WAV,y
AM5_samples_split,20190627_172000_6.WAV,n
AM5_samples_split,20190622_100000_19.WAV,y
AM5_samples_split,20190630_061000_11.WAV,y
AM5_samples_split,20190627_172000_12.WAV,n
AM5_samples_split,20190628_050000_1.WAV,n
AM5_samples_split,20190622_100000_2.WAV,y
AM5_samples_split,20190629_223000_10.WAV,y
AM5_samples_split,20190619_053000_8.WAV,n
AM5_samples_split,20190629_222000_12.WAV,y
AM5_samples_split,20190628_050000_4.WAV,n
AM5_samples_split,20190619_053000_18.WAV,y
AM5_samples_split,20190622_100000_10.WAV,y
AM5_samples_split,20190629_223000_14.WAV,y
AM5_samples_split,20190612_103000_15.WAV,y
AM5_samples_split,20190622_232000_1.WAV,n
AM5_samples_split,20190624_151000_15.WAV,n
AM5_samples_split,20190618_164000_11.WAV,y
AM5_samples_split,20190627_172000_0.WAV,n
AM5_samples_split,20190701_172000_15.WAV,y
AM5_samples_split,20190612_221000_1.WAV,y
AM5_samples_split,20190627_172000_8.WAV,n
AM5_samples_split,20190615_040000_6.WAV,y
AM5_samples_split,20190622_100000_1.WAV,y
AM5_samples_split,20190618_164000_18.WAV,y
AM5_samples_split,20190629_222000_4.WAV,y
